variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	intercept	PC1	PC2	notes
group_4269	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
hrpE	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_4246	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_4244	4.00E-02	3.07E-01	4.84E-01	-1.56E+00	9.16E-01	-7.50E-01	-2.53E+01	3.32E+01	bad-chisq
group_4243	4.00E-02	3.07E-01	1.00E+00	1.55E-01	8.80E-01	-8.08E-01	-2.41E+01	3.22E+01	bad-chisq
group_4229	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_4197	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_4189	4.00E-02	4.12E-02	1.00E+00	-5.97E-02	5.99E-01	-8.19E-01	-2.36E+01	3.22E+01	bad-chisq
group_4188	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
group_4179	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
tadB	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_4169	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_4158	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_4145	4.00E-02	1.00E+00	1.00E+00	3.80E-01	5.42E-01	-7.84E-01	-2.34E+01	3.17E+01	bad-chisq
group_4126	4.00E-02	3.07E-01	1.43E-01	2.86E+00	8.95E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_4113	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_4099	4.00E-02	4.12E-02	1.00E+00	-4.65E-02	5.55E-01	-7.25E-01	-2.35E+01	3.14E+01	bad-chisq
ssuB	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_4083	4.00E-02	3.07E-01	1.43E-01	2.86E+00	8.95E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_4082	4.00E-02	3.07E-01	5.77E-01	-1.32E+00	7.03E-01	-7.50E-01	-2.40E+01	3.29E+01	bad-chisq
group_4075	4.00E-02	4.12E-02	1.00E+00	-5.97E-02	5.99E-01	-8.19E-01	-2.36E+01	3.22E+01	bad-chisq
group_4039	4.00E-02	4.12E-02	1.00E+00	-4.65E-02	5.55E-01	-7.25E-01	-2.35E+01	3.14E+01	bad-chisq
group_4016	4.00E-02	4.12E-02	8.30E-01	-1.56E+00	4.84E-01	-6.88E-01	-2.36E+01	3.14E+01	bad-chisq
group_4000	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3985	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_3969	4.00E-02	3.07E-01	4.84E-01	-1.56E+00	9.16E-01	-7.50E-01	-2.53E+01	3.32E+01	bad-chisq
group_3951	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
group_3923	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3899	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_3842	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
group_3822	4.00E-02	3.07E-01	1.00E+00	-6.99E-01	5.69E-01	-7.87E-01	-2.37E+01	3.19E+01	bad-chisq
group_3819	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3788	4.00E-02	1.00E+00	5.58E-01	-1.13E+00	8.24E-01	-7.57E-01	-2.42E+01	3.30E+01	bad-chisq
group_3781	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3754	4.00E-02	3.07E-01	1.27E-01	2.99E+00	8.68E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_3712	4.00E-02	4.12E-02	1.00E+00	1.80E-02	5.02E-01	-7.34E-01	-2.36E+01	3.15E+01	bad-chisq
group_3701	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3700	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3672	4.00E-02	3.07E-01	1.00E+00	-6.13E-01	6.28E-01	-7.69E-01	-2.37E+01	3.19E+01	bad-chisq
group_3660	4.00E-02	4.12E-02	1.00E+00	-3.93E-01	5.79E-01	-6.99E-01	-2.32E+01	3.10E+01	bad-chisq
group_3648	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
group_3615	4.00E-02	4.12E-02	1.00E+00	-5.97E-02	5.99E-01	-8.19E-01	-2.36E+01	3.22E+01	bad-chisq
group_3614	4.00E-02	4.12E-02	1.00E+00	1.73E+00	5.64E-01	-7.79E-01	-2.40E+01	3.22E+01	bad-chisq
group_3612	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3607	4.00E-02	1.00E+00	1.00E+00	3.80E-01	5.42E-01	-7.84E-01	-2.34E+01	3.17E+01	bad-chisq
group_3606	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
group_3553	4.00E-02	4.12E-02	1.00E+00	1.80E-02	5.02E-01	-7.34E-01	-2.36E+01	3.15E+01	bad-chisq
group_3541	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3494	4.00E-02	3.07E-01	1.22E-01	3.05E+00	8.23E-01	-1.09E+00	-2.75E+01	3.78E+01	bad-chisq
group_3480	4.00E-02	4.12E-02	3.35E-02	4.45E+00	4.39E-01	-1.11E+00	-2.71E+01	3.77E+01	bad-chisq
yfmJ	4.00E-02	4.12E-02	1.00E+00	1.80E-02	5.02E-01	-7.34E-01	-2.36E+01	3.15E+01	bad-chisq
group_3479	4.00E-02	4.12E-02	3.71E-01	-1.73E+00	5.25E-01	-6.62E-01	-2.36E+01	3.13E+01	bad-chisq
group_3453	4.00E-02	4.12E-02	1.00E+00	-5.97E-02	5.99E-01	-8.19E-01	-2.36E+01	3.22E+01	bad-chisq
group_3416	4.00E-02	3.07E-01	1.00E+00	2.44E-01	7.83E-01	-7.92E-01	-2.41E+01	3.23E+01	bad-chisq
group_3403	4.00E-02	3.07E-01	1.27E-01	2.99E+00	8.68E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_3402	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
virS	4.00E-02	4.12E-02	3.71E-01	-1.73E+00	5.25E-01	-6.62E-01	-2.36E+01	3.13E+01	bad-chisq
group_3337	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3327	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_3321	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_3318	4.00E-02	4.12E-02	1.00E+00	-5.97E-02	5.99E-01	-8.19E-01	-2.36E+01	3.22E+01	bad-chisq
group_3285	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
group_3277	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3248	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3210	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_3195	4.00E-02	1.00E+00	1.00E+00	3.80E-01	5.42E-01	-7.84E-01	-2.34E+01	3.17E+01	bad-chisq
group_3188	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3158	4.00E-02	4.12E-02	8.30E-01	-1.56E+00	4.84E-01	-6.88E-01	-2.36E+01	3.14E+01	bad-chisq
group_3134	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
group_3132	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
group_3119	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_3088	4.00E-02	4.12E-02	1.00E+00	4.12E-02	5.93E-01	-7.15E-01	-2.33E+01	3.11E+01	bad-chisq
group_3086	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
floR	4.00E-02	4.12E-02	1.00E+00	-5.71E-02	5.94E-01	-7.09E-01	-2.33E+01	3.11E+01	bad-chisq
group_3077	4.00E-02	3.07E-01	1.27E-01	2.99E+00	8.68E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_3070	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_3003	4.00E-02	3.07E-01	2.76E-01	2.18E+00	9.00E-01	-1.03E+00	-2.67E+01	3.67E+01	bad-chisq
group_2990	4.00E-02	4.12E-02	1.00E+00	1.16E+00	5.70E-01	-7.67E-01	-2.38E+01	3.20E+01	bad-chisq
yqaJ	4.00E-02	3.07E-01	2.76E-01	2.18E+00	9.00E-01	-1.03E+00	-2.67E+01	3.67E+01	bad-chisq
group_2976	4.00E-02	3.07E-01	2.76E-01	2.18E+00	9.00E-01	-1.03E+00	-2.67E+01	3.67E+01	bad-chisq
group_2959	4.00E-02	3.07E-01	1.00E-01	3.26E+00	8.78E-01	-1.13E+00	-2.80E+01	3.87E+01	bad-chisq
group_2920	4.00E-02	4.12E-02	3.23E-01	-2.25E+00	4.66E-01	-7.43E-01	-2.41E+01	3.31E+01	bad-chisq
group_2909	4.00E-02	4.12E-02	1.00E+00	1.16E+00	5.70E-01	-7.67E-01	-2.38E+01	3.20E+01	bad-chisq
group_2863	4.00E-02	3.07E-01	1.00E+00	-7.62E-01	5.69E-01	-7.94E-01	-2.37E+01	3.21E+01	bad-chisq
group_2815	4.00E-02	4.12E-02	1.00E+00	-1.84E-01	5.94E-01	-6.92E-01	-2.32E+01	3.07E+01	bad-chisq
group_2794	4.00E-02	1.00E+00	1.00E+00	3.80E-01	5.42E-01	-7.84E-01	-2.34E+01	3.17E+01	bad-chisq
group_2789	4.00E-02	4.12E-02	1.00E+00	-5.45E-02	5.73E-01	-7.08E-01	-2.34E+01	3.10E+01	bad-chisq
group_2754	4.00E-02	3.07E-01	1.95E-01	1.93E+00	5.72E-01	-8.50E-01	-2.41E+01	3.12E+01	bad-chisq
group_2746	4.00E-02	3.07E-01	1.00E+00	-2.89E-01	6.23E-01	-7.22E-01	-2.33E+01	3.11E+01	bad-chisq
group_2744	4.00E-02	4.12E-02	1.00E+00	-3.87E-02	5.75E-01	-7.16E-01	-2.34E+01	3.12E+01	bad-chisq
group_2716	4.00E-02	4.12E-02	1.00E+00	-5.45E-02	5.73E-01	-7.08E-01	-2.34E+01	3.10E+01	bad-chisq
group_2632	4.00E-02	4.12E-02	1.00E+00	1.70E-01	6.00E-01	-8.29E-01	-2.36E+01	3.22E+01	bad-chisq
group_2594	4.00E-02	4.12E-02	1.00E+00	-2.40E-02	5.52E-01	-7.26E-01	-2.35E+01	3.14E+01	bad-chisq
group_2592	4.00E-02	4.12E-02	1.00E+00	3.22E-01	5.32E-01	-7.41E-01	-2.36E+01	3.16E+01	bad-chisq
group_2588	4.00E-02	4.12E-02	6.81E-01	-1.57E+00	4.96E-01	-6.77E-01	-2.35E+01	3.12E+01	bad-chisq
group_2575	4.00E-02	3.07E-01	6.59E-01	1.56E+00	7.98E-01	-9.13E-01	-2.52E+01	3.43E+01	bad-chisq
group_2571	4.00E-02	4.12E-02	1.00E+00	3.53E-01	5.86E-01	-7.34E-01	-2.35E+01	3.14E+01	bad-chisq
group_2563	4.00E-02	3.07E-01	6.59E-01	1.56E+00	7.98E-01	-9.13E-01	-2.52E+01	3.43E+01	bad-chisq
group_2550	4.00E-02	3.07E-01	6.59E-01	1.56E+00	7.98E-01	-9.13E-01	-2.52E+01	3.43E+01	bad-chisq
group_2536	4.00E-02	3.07E-01	1.00E+00	-2.89E-01	6.23E-01	-7.22E-01	-2.33E+01	3.11E+01	bad-chisq
group_2443	4.00E-02	1.00E+00	8.23E-01	-5.72E-01	9.86E-01	-7.84E-01	-2.43E+01	3.33E+01	bad-chisq
group_2431	4.00E-02	4.12E-02	1.00E+00	-8.32E-02	5.81E-01	-7.03E-01	-2.33E+01	3.09E+01	bad-chisq
group_2396	4.00E-02	3.07E-01	1.95E-01	1.93E+00	5.72E-01	-8.50E-01	-2.41E+01	3.12E+01	bad-chisq
group_2395	4.00E-02	3.07E-01	1.00E+00	7.44E-01	7.47E-01	-8.10E-01	-2.42E+01	3.24E+01	bad-chisq
group_2361	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_2347	4.00E-02	3.07E-01	1.00E+00	9.48E-01	6.88E-01	-8.21E-01	-2.41E+01	3.26E+01	bad-chisq
group_2323	4.00E-02	4.12E-02	1.00E+00	-3.40E-01	6.00E-01	-6.79E-01	-2.31E+01	3.05E+01	bad-chisq
group_2319	4.00E-02	4.12E-02	1.00E+00	-1.55E+00	4.73E-01	-7.01E-01	-2.38E+01	3.17E+01	bad-chisq
group_2310	4.00E-02	4.12E-02	3.71E-01	-1.73E+00	5.25E-01	-6.62E-01	-2.36E+01	3.13E+01	bad-chisq
group_2299	4.00E-02	3.07E-01	1.95E-01	1.93E+00	5.72E-01	-8.50E-01	-2.41E+01	3.12E+01	bad-chisq
ycjS	4.00E-02	3.07E-01	1.00E+00	7.44E-01	7.47E-01	-8.10E-01	-2.42E+01	3.24E+01	bad-chisq
group_2270	4.00E-02	3.07E-01	1.22E-01	3.05E+00	8.23E-01	-1.09E+00	-2.75E+01	3.78E+01	bad-chisq
group_2265	4.00E-02	3.07E-01	1.22E-01	3.05E+00	8.23E-01	-1.09E+00	-2.75E+01	3.78E+01	bad-chisq
group_2159	4.00E-02	4.12E-02	1.00E+00	1.16E+00	5.70E-01	-7.67E-01	-2.38E+01	3.20E+01	bad-chisq
group_2118	4.00E-02	1.00E+00	5.39E-01	-8.52E-01	9.74E-01	-7.81E-01	-2.45E+01	3.37E+01	bad-chisq
group_2109	4.00E-02	4.12E-02	1.40E-03	-4.07E+00	5.73E-01	-7.68E-01	-2.79E+01	3.83E+01	bad-chisq
group_2072	4.00E-02	4.12E-02	1.00E+00	1.73E+00	5.64E-01	-7.79E-01	-2.40E+01	3.22E+01	bad-chisq
group_1931	4.00E-02	4.12E-02	3.71E-01	-1.73E+00	5.25E-01	-6.62E-01	-2.36E+01	3.13E+01	bad-chisq
group_1755	4.00E-02	3.07E-01	1.00E+00	9.48E-01	6.88E-01	-8.21E-01	-2.41E+01	3.26E+01	bad-chisq
msrA	4.00E-02	4.12E-02	1.00E+00	1.16E+00	5.70E-01	-7.67E-01	-2.38E+01	3.20E+01	bad-chisq
group_1741	4.00E-02	4.12E-02	1.00E+00	-1.12E-01	5.73E-01	-7.15E-01	-2.33E+01	3.12E+01	bad-chisq
group_1718	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_1716	4.00E-02	4.12E-02	1.00E+00	-2.39E-01	5.74E-01	-7.09E-01	-2.33E+01	3.11E+01	bad-chisq
group_1705	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
group_1663	4.00E-02	1.00E+00	5.39E-01	-8.52E-01	9.74E-01	-7.81E-01	-2.45E+01	3.37E+01	bad-chisq
group_1515	4.00E-02	1.00E+00	1.00E+00	4.63E-01	8.72E-01	-8.13E-01	-2.42E+01	3.22E+01	bad-chisq
group_1477	4.00E-02	1.00E+00	1.00E+00	3.80E-01	5.42E-01	-7.84E-01	-2.34E+01	3.17E+01	bad-chisq
group_1462	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_1436	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_1366	4.00E-02	3.07E-01	1.27E-01	2.99E+00	8.68E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_1312	4.00E-02	3.07E-01	1.00E+00	9.48E-01	6.88E-01	-8.21E-01	-2.41E+01	3.26E+01	bad-chisq
group_1262	4.00E-02	3.07E-01	1.27E-01	2.99E+00	8.68E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_1259	4.00E-02	4.12E-02	1.00E+00	-8.25E-01	5.81E-01	-6.53E-01	-2.30E+01	3.03E+01	bad-chisq
group_1029	4.00E-02	3.07E-01	1.00E+00	-6.13E-01	6.28E-01	-7.69E-01	-2.37E+01	3.19E+01	bad-chisq
group_1021	4.00E-02	4.12E-02	1.32E-03	-4.06E+00	5.74E-01	-7.53E-01	-2.77E+01	3.81E+01	bad-chisq
group_973	4.00E-02	4.12E-02	1.00E+00	-4.69E-01	5.11E-01	-7.17E-01	-2.35E+01	3.14E+01	bad-chisq
group_944	4.00E-02	3.07E-01	1.27E-01	3.00E+00	8.67E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_918	4.00E-02	4.12E-02	4.53E-05	-5.04E+00	5.86E-01	-9.25E-01	-3.12E+01	4.48E+01	bad-chisq
group_916	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_859	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_821	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
group_820	4.00E-02	3.07E-01	1.00E+00	-2.89E-01	6.23E-01	-7.22E-01	-2.33E+01	3.11E+01	bad-chisq
group_808	4.00E-02	3.07E-01	1.00E+00	-6.13E-01	6.28E-01	-7.69E-01	-2.37E+01	3.19E+01	bad-chisq
group_806	4.00E-02	3.07E-01	1.00E+00	9.48E-01	6.88E-01	-8.21E-01	-2.41E+01	3.26E+01	bad-chisq
group_795	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
group_781	4.00E-02	1.00E+00	1.00E+00	7.41E-01	5.30E-01	-7.91E-01	-2.34E+01	3.17E+01	bad-chisq
group_729	4.00E-02	3.07E-01	1.00E+00	9.48E-01	6.88E-01	-8.21E-01	-2.41E+01	3.26E+01	bad-chisq
recQ	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
group_658	4.00E-02	1.00E+00	1.00E+00	3.80E-01	5.42E-01	-7.84E-01	-2.34E+01	3.17E+01	bad-chisq
group_628	4.00E-02	4.12E-02	1.00E+00	-2.39E-01	5.74E-01	-7.09E-01	-2.33E+01	3.11E+01	bad-chisq
group_606	4.00E-02	4.12E-02	1.00E+00	-1.12E-01	5.73E-01	-7.15E-01	-2.33E+01	3.12E+01	bad-chisq
group_520	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_492	4.00E-02	4.12E-02	1.00E+00	-5.34E-02	5.76E-01	-7.15E-01	-2.33E+01	3.12E+01	bad-chisq
group_413	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_403	4.00E-02	3.07E-01	4.59E-01	1.79E+00	8.30E-01	-9.52E-01	-2.57E+01	3.51E+01	bad-chisq
group_383	4.00E-02	3.07E-01	1.00E+00	-2.89E-01	6.23E-01	-7.22E-01	-2.33E+01	3.11E+01	bad-chisq
group_378	4.00E-02	4.12E-02	6.81E-01	-1.57E+00	4.96E-01	-6.77E-01	-2.35E+01	3.12E+01	bad-chisq
group_360	4.00E-02	4.12E-02	1.00E+00	1.16E+00	5.70E-01	-7.67E-01	-2.38E+01	3.20E+01	bad-chisq
group_353	4.00E-02	4.12E-02	1.44E-03	-4.07E+00	5.73E-01	-7.77E-01	-2.80E+01	3.85E+01	bad-chisq
group_281	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
traA	4.00E-02	4.12E-02	1.00E+00	2.44E-01	5.93E-01	-7.27E-01	-2.34E+01	3.13E+01	bad-chisq
group_262	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_257	4.00E-02	3.07E-01	1.27E-01	2.99E+00	8.68E-01	-1.09E+00	-2.76E+01	3.80E+01	bad-chisq
group_231	4.00E-02	3.07E-01	1.00E+00	-6.13E-01	6.28E-01	-7.69E-01	-2.37E+01	3.19E+01	bad-chisq
group_221	4.00E-02	3.07E-01	1.00E+00	-4.16E-02	5.60E-01	-7.51E-01	-2.35E+01	3.15E+01	bad-chisq
group_207	4.00E-02	4.12E-02	1.00E+00	-6.35E-01	5.93E-01	-6.61E-01	-2.30E+01	3.04E+01	bad-chisq
group_198	4.00E-02	3.07E-01	1.00E+00	-6.13E-01	6.28E-01	-7.69E-01	-2.37E+01	3.19E+01	bad-chisq
group_163	4.00E-02	4.12E-02	7.66E-02	-2.55E+00	5.42E-01	-7.02E-01	-2.41E+01	3.35E+01	bad-chisq
group_146	4.00E-02	4.12E-02	1.00E+00	-4.65E-02	5.55E-01	-7.25E-01	-2.35E+01	3.14E+01	bad-chisq
group_145	4.00E-02	4.12E-02	1.77E-04	-4.40E+00	5.98E-01	-7.52E-01	-2.93E+01	4.04E+01	bad-chisq
group_137	4.00E-02	1.00E+00	1.00E+00	4.63E-01	8.72E-01	-8.13E-01	-2.42E+01	3.22E+01	bad-chisq
group_114	4.00E-02	4.12E-02	8.30E-01	-1.56E+00	4.84E-01	-6.88E-01	-2.36E+01	3.14E+01	bad-chisq
group_12	4.00E-02	4.12E-02	5.06E-01	-1.62E+00	5.12E-01	-6.69E-01	-2.35E+01	3.12E+01	bad-chisq
group_8427	3.00E-02	5.58E-01	1.00E+00	5.70E-01	4.49E-01	-7.61E-01	-2.36E+01	3.17E+01	bad-chisq
group_8406	3.00E-02	7.86E-02	1.00E+00	2.22E+00	5.15E-01	-7.87E-01	-2.41E+01	3.23E+01	bad-chisq
group_8169	3.00E-02	7.86E-02	1.00E+00	2.06E+00	4.65E-01	-7.84E-01	-2.40E+01	3.23E+01	bad-chisq
group_8097	3.00E-02	7.86E-02	1.00E+00	8.74E-01	4.97E-01	-7.63E-01	-2.38E+01	3.19E+01	bad-chisq
group_8093	3.00E-02	7.86E-02	1.00E+00	8.74E-01	4.97E-01	-7.63E-01	-2.38E+01	3.19E+01	bad-chisq
group_8091	3.00E-02	7.86E-02	1.00E+00	8.74E-01	4.97E-01	-7.63E-01	-2.38E+01	3.19E+01	bad-chisq
group_8089	3.00E-02	7.86E-02	1.00E+00	8.74E-01	4.97E-01	-7.63E-01	-2.38E+01	3.19E+01	bad-chisq
group_8087	3.00E-02	7.86E-02	1.00E+00	8.74E-01	4.97E-01	-7.63E-01	-2.38E+01	3.19E+01	bad-chisq
group_8084	3.00E-02	7.86E-02	1.00E+00	8.74E-01	4.97E-01	-7.63E-01	-2.38E+01	3.19E+01	bad-chisq
group_8079	3.00E-02	7.86E-02	1.00E+00	8.74E-01	4.97E-01	-7.63E-01	-2.38E+01	3.19E+01	bad-chisq
group_8066	3.00E-02	7.86E-02	1.00E+00	-1.55E+00	4.73E-01	-7.01E-01	-2.38E+01	3.17E+01	bad-chisq
group_8065	3.00E-02	7.86E-02	1.00E+00	-1.55E+00	4.73E-01	-7.01E-01	-2.38E+01	3.17E+01	bad-chisq
group_8063	3.00E-02	7.86E-02	1.00E+00	-1.55E+00	4.73E-01	-7.01E-01	-2.38E+01	3.17E+01	bad-chisq
group_8061	3.00E-02	7.86E-02	1.00E+00	-1.55E+00	4.73E-01	-7.01E-01	-2.38E+01	3.17E+01	bad-chisq
pepD	3.00E-02	7.86E-02	1.00E+00	-1.55E+00	4.37E-01	-7.36E-01	-2.42E+01	3.23E+01	bad-chisq
group_8043	3.00E-02	7.86E-02	1.00E+00	-1.55E+00	4.37E-01	-7.36E-01	-2.42E+01	3.23E+01	bad-chisq
group_8027	3.00E-02	7.86E-02	1.00E+00	1.09E+00	5.64E-01	-7.65E-01	-2.38E+01	3.20E+01	bad-chisq
group_8026	3.00E-02	7.86E-02	1.00E+00	1.09E+00	5.64E-01	-7.65E-01	-2.38E+01	3.20E+01	bad-chisq
group_8025	3.00E-02	7.86E-02	1.00E+00	1.09E+00	5.64E-01	-7.65E-01	-2.38E+01	3.20E+01	bad-chisq
group_8020	3.00E-02	5.58E-01	1.00E+00	1.17E+00	7.12E-01	-8.45E-01	-2.46E+01	3.29E+01	bad-chisq
group_7996	3.00E-02	7.86E-02	4.28E-01	-1.54E+00	5.50E-01	-7.06E-01	-2.35E+01	3.22E+01	bad-chisq
group_7995	3.00E-02	7.86E-02	4.28E-01	-1.54E+00	5.50E-01	-7.06E-01	-2.35E+01	3.22E+01	bad-chisq
group_7994	3.00E-02	7.86E-02	4.28E-01	-1.54E+00	5.50E-01	-7.06E-01	-2.35E+01	3.22E+01	bad-chisq
group_7652	3.00E-02	7.86E-02	1.00E+00	-2.34E-01	5.71E-01	-7.10E-01	-2.33E+01	3.12E+01	bad-chisq
group_7549	3.00E-02	7.86E-02	1.00E+00	-2.16E-01	5.41E-01	-7.17E-01	-2.34E+01	3.13E+01	bad-chisq
